Sample	Total Reads	Total Passed QC	Mapped	Duplicates	Paired in Sequencing	Properly Paired	Self and mate mapped	Singletons	Mate mapped to diff chr	Diff chr (mapQ >= 5)
GRCh38 | M301543.lib1	100.0	100.0	58.38171328535237	0.0	100.0	54.21643061015514	58.06527796352935	0.3164353218230116	0.25134260585669094	0.07307474958655846
GRCh38 | M301544.lib1	100.0	100.0	2.422160319931365	0.0	100.0	2.194177263564145	2.4041159046750735	0.018044415256291465	0.013897631956046123	0.004290260877119501
GRCh38 | M301545.lib1	100.0	100.0	0.40306519692176285	0.0	100.0	0.3632862263547885	0.3978338688385203	0.005231328083242595	0.002083698599541755	0.0006363511137328866
GRCh38 | M301546.lib1	100.0	100.0	61.22691536758688	0.0	100.0	54.31486717761739	60.77902931765756	0.4478860499293102	0.3784170604211623	0.10695027066746038
GRCh38 | M301547.lib1	100.0	100.0	0.8054003112237371	0.0	100.0	0.7164946526140697	0.7975210992353363	0.007879211988400815	0.005239110970123096	0.0014921193498242742
GRCh38 | M301548.lib1	100.0	100.0	1.9068913634957176	0.0	100.0	1.6470930803935957	1.8913577637619305	0.015533599733787137	0.014215249940882694	0.004265096069139474
GRCh38 | M301549.lib1	100.0	100.0	3.186138798645857	0.0	100.0	2.858833817390861	3.164206615442189	0.021932183203668767	0.01765888037926765	0.005470058500572884
GRCh38 | M301550.lib1	100.0	100.0	49.25255761407942	0.0	100.0	44.54249720383798	48.91938839734741	0.3331692167320082	0.2720831090223923	0.07692672342378834
GRCh38 | M301551.lib1	100.0	100.0	2.062358681070876	0.0	100.0	1.8396367665167839	2.043304332521062	0.019054348549813784	0.01231955808323668	0.0038276511592748577
GRCh38 | M301552.lib1	100.0	100.0	49.07265247800456	0.0	100.0	44.95255663335697	48.79033384643836	0.2823186315662032	0.2483592391499575	0.07062954926140816
GRCh38 | M301553.lib1	100.0	100.0	2.0749557273238177	0.0	100.0	1.8683510633677285	2.055344615259099	0.019611112064718616	0.011779176098404696	0.0036553667420418114
GRCh38 | M301554.lib1	100.0	100.0	7.657232141875872	0.0	100.0	6.801406842514966	7.51159527345437	0.14563686842150184	0.06028723775156804	0.029659581244313435
GRCh38 | M301555.lib1	100.0	100.0	6.438632007473954	0.0	100.0	5.443081612887919	6.387031211756154	0.05160079571779958	0.05580166336682667	0.01679242294943111
GRCh38 | M301556.lib1	100.0	100.0	4.1427452141326055	0.0	100.0	3.7889606651599523	4.107874093097617	0.03487112103498867	0.020508874398575537	0.0057522263314205655
GRCh38 | M301557.lib1	100.0	100.0	5.085714715712233	0.0	100.0	4.61092710782306	5.034593334816826	0.05112138089540622	0.025579502857873852	0.007726525605840232
GRCh38 | M301558.lib1	100.0	100.0	60.77379135607526	0.0	100.0	54.9429432151054	59.93219603975447	0.8415953163207816	0.34490812307830926	0.1181221074606882
GRCh38 | M301559.lib1	100.0	100.0	60.968424153917056	0.0	100.0	53.81698185743087	60.39544007003802	0.5729840838790421	0.4006798685140012	0.12562463463593812
GRCh38 | M301560.lib1	100.0	100.0	5.059642339163289	0.0	100.0	4.5834425016532006	5.0232340689668105	0.03640827019647812	0.02940342069397496	0.008832324352551364
GRCh38 | M301561.lib1	100.0	100.0	12.993444402689047	0.0	100.0	11.855953269534051	12.921630061513852	0.07181434117519453	0.06928431002665675	0.021789399120072956
GRCh38 | M301562.lib1	100.0	100.0	21.97825585408128	0.0	100.0	20.128282802824383	21.844927432269472	0.1333284218118086	0.11021842053222798	0.031066181460040247
GRCh38 | M301563.lib1	100.0	100.0	61.79712123476916	0.0	100.0	57.01394312130389	61.401894041266594	0.3952271935025683	0.28424699080911975	0.10113836752683643
GRCh38 | M301564.lib1	100.0	100.0	5.525112880872482	0.0	100.0	5.045124086822798	5.483298117492199	0.041814763380282685	0.02784706916000239	0.008127581793368917
GRCh38 | M301565.lib1	100.0	100.0	11.865660905833293	0.0	100.0	10.785382598576485	11.789961005918489	0.07569989991480262	0.06039330535462525	0.0181058986128799
GRCh38 | M301566.lib1	100.0	100.0	5.934608442124344	0.0	100.0	5.436835385705192	5.895191309918837	0.03941713220550768	0.029130053197355472	0.008343023688237132
GRCh38 | M301567.lib1	100.0	100.0	8.171983532585275	0.0	100.0	7.511337457137674	8.125009627322687	0.046973905262588045	0.039797061238390434	0.011830153175842635
GRCh38 | M301568.lib1	100.0	100.0	65.35514574157246	0.0	100.0	59.89618976154204	64.98570132770148	0.3694444138709746	0.3107379565167567	0.09786837452227155
GRCh38 | M301569.lib1	100.0	100.0	16.99241971882699	0.0	100.0	15.59195831957173	16.89367604169982	0.09874367712717155	0.08728035795696094	0.026035513684215406
Sscrofa11.1 | M301474.lib1	100.0	100.0	0.0029740797510924024	0.0	100.0	7.130660741879885e-05	7.724882470369877e-05	0.0028968309263887036	0.0	0.0
Sscrofa11.1 | M301475.lib1	100.0	100.0	0.02885629564767458	0.0	100.0	0.02089593822762642	0.02089593822762642	0.00796035742004816	0.0	0.0
Sscrofa11.1 | M301476.lib1	100.0	100.0	0.002113129818342357	0.0	100.0	1.9505813707775602e-05	1.9505813707775602e-05	0.0020936240046345814	0.0	0.0
Sscrofa11.1 | M301477.lib1	100.0	100.0	0.0027475285810812642	0.0	100.0	9.497629662996963e-05	0.00010854433900567958	0.002638984242075585	0.0	0.0
Sscrofa11.1 | M301478.lib1	100.0	100.0	0.002189031893029985	0.0	100.0	1.1945603781882591e-05	1.1945603781882591e-05	0.002177086289248103	0.0	0.0
Sscrofa11.1 | M301479.lib1	100.0	100.0	0.018554596901382316	0.0	100.0	0.011596623063363948	0.011596623063363948	0.006957973838018369	0.0	0.0
Sscrofa11.1 | M301480.lib1	100.0	100.0	0.0027724268583228496	0.0	100.0	2.0923976289229055e-05	2.0923976289229055e-05	0.0027515028820336205	0.0	0.0
Sscrofa11.1 | M301481.lib1	100.0	100.0	0.003322716711881469	0.0	100.0	6.987837459267022e-05	6.987837459267022e-05	0.0032528383372887985	0.0	0.0
Sscrofa11.1 | M301482.lib1	100.0	100.0	0.004065351617327042	0.0	100.0	6.412226525752431e-05	6.412226525752431e-05	0.004001229352069517	0.0	0.0
Sscrofa11.1 | M301483.lib1	100.0	100.0	0.004124715920713195	0.0	100.0	0.0007407653082097168	0.0007407653082097168	0.0033839506125034786	0.0	0.0
Sscrofa11.1 | M301484.lib1	100.0	100.0	0.0030105854968965036	0.0	100.0	0.00010752091060344657	0.00010752091060344657	0.0029030645862930574	0.0	0.0
Sscrofa11.1 | M301485.lib1	100.0	100.0	0.004235035099800939	0.0	100.0	4.2491990967902406e-05	4.2491990967902406e-05	0.004192543108833036	0.0	0.0
Sscrofa11.1 | M301486.lib1	100.0	100.0	0.0035371749510151214	0.0	100.0	2.7553456288335896e-05	2.7553456288335896e-05	0.0035096214947267852	0.0	0.0
Sscrofa11.1 | M301487.lib1	100.0	100.0	0.010810174260009072	0.0	100.0	0.0001774314316232492	0.0001774314316232492	0.010632742828385822	0.0	0.0
Sscrofa11.1 | M301488.lib1	100.0	100.0	0.035461969619765055	0.0	100.0	0.025477531571481693	0.025477531571481693	0.009984438048283365	0.0	0.0
Sscrofa11.1 | M301489.lib1	100.0	100.0	0.003409335190404193	0.0	100.0	3.5887738846359925e-05	3.5887738846359925e-05	0.003373447451557833	0.0	0.0
Sscrofa11.1 | M301490.lib1	100.0	100.0	0.004102732643775802	0.0	100.0	9.280965395101615e-05	9.280965395101615e-05	0.004009922989824786	0.0	0.0
Sscrofa11.1 | M301491.lib1	100.0	100.0	0.004546354799869523	0.0	100.0	0.0003573015967377132	0.0003573015967377132	0.004189053203131811	0.0	0.0
Sscrofa11.1 | M301492.lib1	100.0	100.0	0.025825661592683742	0.0	100.0	0.018679999234795214	0.018792529350667473	0.00703313224201627	0.0	0.0
Sscrofa11.1 | M301493.lib1	100.0	100.0	0.004031783251332409	0.0	100.0	9.066179268869172e-05	9.066179268869172e-05	0.0039411214586437164	0.0	0.0
Sscrofa11.1 | M301494.lib1	100.0	100.0	0.0030967053637856734	0.0	100.0	0.0002021421452335163	0.0002021421452335163	0.0028945632185521566	0.0	0.0
Sscrofa11.1 | M301495.lib1	100.0	100.0	0.04431480709830612	0.0	100.0	0.035881765449001596	0.035881765449001596	0.008433041649304522	0.0	0.0
Sscrofa11.1 | M301496.lib1	100.0	100.0	0.0032872020567028433	0.0	100.0	0.00010089631849916646	0.00010089631849916646	0.003186305738203677	0.0	0.0
Sscrofa11.1 | M301497.lib1	100.0	100.0	0.004169091206205899	0.0	100.0	0.00024317447087396688	0.00024317447087396688	0.003925916735331931	0.0	0.0
Sscrofa11.1 | M301498.lib1	100.0	100.0	0.04278398964555545	0.0	100.0	0.031330412585580815	0.031638580578225876	0.011145409067329571	0.00010272266421501908	0.00010272266421501908
Sscrofa11.1 | M301499.lib1	100.0	100.0	0.00372977145013402	0.0	100.0	0.00030801415879485146	0.00033041518852538614	0.0033993562616086333	0.0	0.0
Sscrofa11.1 | M301500.lib1	100.0	100.0	0.06305999773165476	0.0	100.0	0.05743450153113304	0.05743450153113304	0.00562549620052172	0.0	0.0
Sscrofa11.1 | M301501.lib1	100.0	100.0	0.008505538435198511	0.0	100.0	0.00472529913066584	0.00472529913066584	0.0037802393045326716	0.0	0.0
Sscrofa11.1 | M301502.lib1	100.0	100.0	0.022919836961351515	0.0	100.0	0.014315809339272078	0.014348124935974725	0.008571712025376791	0.0	0.0
Sscrofa11.1 | M301503.lib1	100.0	100.0	0.004294034740331433	0.0	100.0	0.0002845948950706992	0.0002845948950706992	0.004009439845260733	0.0	0.0
Sscrofa11.1 | M301504.lib1	100.0	100.0	0.004502560996778305	0.0	100.0	0.0006285375429292611	0.0006520342735060558	0.003850526723272249	0.0	0.0
Sscrofa11.1 | M301505.lib1	100.0	100.0	0.003855609635035526	0.0	100.0	0.00011633304933296847	0.00012741238736467975	0.003728197247670846	5.539669015855641e-06	0.0
Sscrofa11.1 | M301506.lib1	100.0	100.0	0.004310997716049016	0.0	100.0	0.00069249058334724	0.0007266274430897095	0.0035843702729593057	4.876694248924225e-06	0.0
Sscrofa11.1 | M301507.lib1	100.0	100.0	0.028543444586426932	0.0	100.0	0.020903611240082342	0.021160412360967874	0.007383032225459058	2.5680112088553247e-05	0.0
Sscrofa11.1 | M301508.lib1	100.0	100.0	0.005036381721998798	0.0	100.0	0.000589050493801029	0.0006021405047743852	0.004434241217224412	0.0	0.0
Sscrofa11.1 | M301509.lib1	100.0	100.0	0.0050967870657771756	0.0	100.0	0.00042403482977456525	0.00042403482977456525	0.00467275223600261	0.0	0.0
Sscrofa11.1 | M301510.lib1	100.0	100.0	0.006900417075616751	0.0	100.0	0.00250463751928993	0.002515894317129436	0.0043845227584873156	5.6283989197526525e-06	0.0
Sscrofa11.1 | M301511.lib1	100.0	100.0	0.01621731072910609	0.0	100.0	0.009790884970065573	0.011704614062575239	0.004512696666530854	1.2346639306513964e-05	0.0
Sscrofa11.1 | M301512.lib1	100.0	100.0	0.015216187777863873	0.0	100.0	0.007692316330506829	0.007692316330506829	0.0075238714473570435	0.0	0.0
Sscrofa11.1 | M301513.lib1	100.0	100.0	0.004228908474566627	0.0	100.0	0.0014461859394453499	0.0014461859394453499	0.002782722535121277	0.0	0.0
Sscrofa11.1 | M301514.lib1	100.0	100.0	0.0049107564035876395	0.0	100.0	0.0019410760108775468	0.0019466061419626678	0.0029641502616249717	0.0	0.0
Sscrofa11.1 | M301515.lib1	100.0	100.0	0.005897257813569467	0.0	100.0	0.0023141580750343734	0.0023141580750343734	0.0035830997385350944	0.0	0.0
Sscrofa11.1 | M301516.lib1	100.0	100.0	0.013134326572336723	0.0	100.0	0.009170806387037628	0.009241653818353799	0.0038926727539829245	0.0	0.0
Sscrofa11.1 | M301517.lib1	100.0	100.0	0.021014674804557616	0.0	100.0	0.014216678735572733	0.01424623524022049	0.0067684395643371215	0.0	0.0
Sscrofa11.1 | M301518.lib1	100.0	100.0	0.017879224607554096	0.0	100.0	0.01191264850572125	0.011933152203665691	0.005946072403888404	0.0	0.0
Sscrofa11.1 | M301519.lib1	100.0	100.0	0.02561853875726975	0.0	100.0	0.016831394971457542	0.01875241017996986	0.006866128577299889	3.001586263300498e-05	1.875991414562811e-05
Sscrofa11.1 | M301520.lib1	100.0	100.0	0.0208032329780825	0.0	100.0	0.014106959113276855	0.014288227673311404	0.0065150053047710954	0.0	0.0
Sscrofa11.1 | M301521.lib1	100.0	100.0	0.004087469762739218	0.0	100.0	0.0008534915555719673	0.0008651036855797493	0.003222366077159469	0.0	0.0
Sscrofa11.1 | M301522.lib1	100.0	100.0	0.0017074330106308959	0.0	100.0	2.8817434778580518e-05	2.8817434778580518e-05	0.0016786155758523153	0.0	0.0
Sscrofa11.1 | M301523.lib1	100.0	100.0	0.002842327087867588	0.0	100.0	3.7154602455785465e-05	3.7154602455785465e-05	0.0028051724854118026	0.0	0.0
Sscrofa11.1 | M301524.lib1	100.0	100.0	0.0036725041630408226	0.0	100.0	2.7822001235157744e-05	2.7822001235157744e-05	0.0036446821618056646	0.0	0.0
Sscrofa11.1 | M301525.lib1	100.0	100.0	0.026338041835900137	0.0	100.0	0.01871387183077115	0.019406978194873786	0.006931063641026351	0.0	0.0
Sscrofa11.1 | M301526.lib1	100.0	100.0	0.003286855232173613	0.0	100.0	3.1490828571723235e-05	3.1490828571723235e-05	0.0032553644036018895	0.0	0.0
Sscrofa11.1 | M301527.lib1	100.0	100.0	0.0021652421652421654	0.0	100.0	6.331117442228554e-05	6.964229186451409e-05	0.002095599873377651	0.0	0.0
Sscrofa11.1 | M301528.lib1	100.0	100.0	0.0025847044867382493	0.0	100.0	7.916399653103366e-06	7.916399653103366e-06	0.002576788087085146	0.0	0.0
Sscrofa11.1 | M301529.lib1	100.0	100.0	0.023065722894171577	0.0	100.0	0.014416076808857238	0.016578488330185822	0.006487234563985757	0.0	0.0
Sscrofa11.1 | M301530.lib1	100.0	100.0	0.0021698233753290243	0.0	100.0	2.0964477056319074e-05	3.144671558447861e-05	0.002138376659744546	0.0	0.0
Sscrofa11.1 | M301531.lib1	100.0	100.0	0.0024002253780107292	0.0	100.0	3.602589685569575e-05	3.602589685569575e-05	0.0023641994811550338	0.0	0.0
Sscrofa11.1 | M301532.lib1	100.0	100.0	0.0035883511021144606	0.0	100.0	4.460657447379854e-05	4.460657447379854e-05	0.003543744527640662	0.0	0.0
Sscrofa11.1 | M301533.lib1	100.0	100.0	0.02007121123227736	0.0	100.0	0.01425174762055197	0.015914451509616366	0.004156759722660991	0.0	0.0
Sscrofa11.1 | M301534.lib1	100.0	100.0	0.006443314489147531	0.0	100.0	0.003613073545316373	0.003613073545316373	0.002830240943831159	0.0	0.0
Sscrofa11.1 | M301535.lib1	100.0	100.0	0.006252892268123585	0.0	100.0	0.00012489493892040162	0.00013032515365607128	0.006122567114467515	0.0	0.0
Sscrofa11.1 | M301536.lib1	100.0	100.0	0.0018939418502161667	0.0	100.0	1.3416353130220777e-05	1.3416353130220777e-05	0.0018805254970859458	0.0	0.0
Sscrofa11.1 | M301537.lib1	100.0	100.0	0.002677801235254288	0.0	100.0	6.729552842523865e-05	7.290348912734188e-05	0.0026048977461269464	0.0	0.0
Sscrofa11.1 | M301538.lib1	100.0	100.0	0.004233427026913118	0.0	100.0	0.0001379783623586498	0.0001379783623586498	0.004095448664554469	0.0	0.0
Sscrofa11.1 | M301539.lib1	100.0	100.0	0.03209155174762719	0.0	100.0	0.026944793448479436	0.026944793448479436	0.005146758299147757	0.0	0.0
Sscrofa11.1 | M301540.lib1	100.0	100.0	0.003763647493151922	0.0	100.0	6.212347994198496e-05	8.283130658931327e-05	0.003680816186562608	0.0	0.0
Sscrofa11.1 | M301541.lib1	100.0	100.0	0.0033920002636842798	0.0	100.0	0.0005474609410605244	0.0005926123588799492	0.0027993879048043313	0.0	0.0
Sscrofa11.1 | M301542.lib1	100.0	100.0	0.012378515084999613	0.0	100.0	0.006961484685048303	0.008660384398654996	0.003718130686344616	7.436261372689232e-05	4.862170897527575e-05
Sscrofa11.1 | M301543.lib1	100.0	100.0	0.029288774795264847	0.0	100.0	0.022722507018928743	0.02390336171440063	0.005385413080864214	0.0	0.0
Sscrofa11.1 | M301544.lib1	100.0	100.0	0.003251551227148162	0.0	100.0	0.0001099278884623044	0.0001099278884623044	0.003141623338685857	0.0	0.0
Sscrofa11.1 | M301545.lib1	100.0	100.0	0.0031020051014067247	0.0	100.0	0.00010891305297526864	0.00010891305297526864	0.0029930920484314565	0.0	0.0
Sscrofa11.1 | M301546.lib1	100.0	100.0	0.026007476485064875	0.0	100.0	0.01845201981276136	0.01845201981276136	0.007555456672303519	0.0	0.0
Sscrofa11.1 | M301547.lib1	100.0	100.0	0.0033487866152132812	0.0	100.0	6.215845225453886e-05	6.215845225453886e-05	0.003286628162958742	0.0	0.0
Sscrofa11.1 | M301548.lib1	100.0	100.0	0.007761947245021761	0.0	100.0	0.00013822645778805876	0.0001435428600106764	0.007618404385011084	0.0	0.0
Sscrofa11.1 | M301549.lib1	100.0	100.0	0.003264704291754017	0.0	100.0	0.0004095792229606136	0.0005408036342004217	0.002723900657553595	7.952994620594439e-06	3.976497310297219e-06
Sscrofa11.1 | M301550.lib1	100.0	100.0	0.019933010182601275	0.0	100.0	0.01453060555367196	0.01453060555367196	0.005402404628929318	0.0	0.0
Sscrofa11.1 | M301551.lib1	100.0	100.0	0.006030895437389242	0.0	100.0	0.000549868341844774	0.000549868341844774	0.005481027095544467	0.0	0.0
Sscrofa11.1 | M301552.lib1	100.0	100.0	0.026992579015837403	0.0	100.0	0.021791569888395562	0.021791569888395562	0.00520100912744184	0.0	0.0
Sscrofa11.1 | M301553.lib1	100.0	100.0	0.003304989469117873	0.0	100.0	0.00020589622901056567	0.00020589622901056567	0.003099093240107307	0.0	0.0
Sscrofa11.1 | M301554.lib1	100.0	100.0	0.004874654624581773	0.0	100.0	0.0013708367674584632	0.0013708367674584632	0.0035038178571233105	0.0	0.0
Sscrofa11.1 | M301555.lib1	100.0	100.0	0.004523721330250817	0.0	100.0	0.0009520511557782764	0.0010466649352345026	0.003477056395016314	0.0	0.0
Sscrofa11.1 | M301556.lib1	100.0	100.0	0.003507258878539238	0.0	100.0	0.0005444237643402795	0.0005444237643402795	0.002962835114198959	0.0	0.0
Sscrofa11.1 | M301557.lib1	100.0	100.0	0.005631275315232387	0.0	100.0	0.0019158239119763936	0.0019158239119763936	0.0037154514032559935	0.0	0.0
Sscrofa11.1 | M301558.lib1	100.0	100.0	0.02884540101288565	0.0	100.0	0.02050083857701516	0.022595564126760427	0.006249836886125225	0.0	0.0
Sscrofa11.1 | M301559.lib1	100.0	100.0	0.028842377297765277	0.0	100.0	0.016241024569240793	0.019314525234734568	0.009527852063030704	0.0	0.0
Sscrofa11.1 | M301560.lib1	100.0	100.0	0.0028188862880917263	0.0	100.0	0.000779881950876486	0.0008156017348860961	0.0020032845532056303	0.0	0.0
Sscrofa11.1 | M301561.lib1	100.0	100.0	0.004276188555804886	0.0	100.0	0.0009837508246731985	0.0009837508246731985	0.0032924377311316874	0.0	0.0
Sscrofa11.1 | M301562.lib1	100.0	100.0	0.007671804570110836	0.0	100.0	0.004737916736138425	0.004737916736138425	0.002933887833972411	0.0	0.0
Sscrofa11.1 | M301563.lib1	100.0	100.0	0.035069718826859095	0.0	100.0	0.029527442360795235	0.029527442360795235	0.00554227646606386	0.0	0.0
Sscrofa11.1 | M301564.lib1	100.0	100.0	0.004646180053934992	0.0	100.0	0.0014832216284968705	0.0015955160104650877	0.003050664043469904	4.678932582009056e-06	2.339466291004528e-06
Sscrofa11.1 | M301565.lib1	100.0	100.0	0.005398539138009506	0.0	100.0	0.0018113854223669973	0.0018113854223669973	0.003587153715642509	0.0	0.0
Sscrofa11.1 | M301566.lib1	100.0	100.0	0.0038282208803227208	0.0	100.0	0.0010750670184227742	0.0011241817553050328	0.002704039125017688	0.0	0.0
Sscrofa11.1 | M301567.lib1	100.0	100.0	0.0047691553380559215	0.0	100.0	0.0019324930515269045	0.0019324930515269045	0.0028366622865290173	0.0	0.0
Sscrofa11.1 | M301568.lib1	100.0	100.0	0.03931348821209627	0.0	100.0	0.03076091445441667	0.031044425186715442	0.008269063025380826	0.0	0.0
Sscrofa11.1 | M301569.lib1	100.0	100.0	0.007472891508252922	0.0	100.0	0.004699447237148745	0.005328608206056637	0.0021442833021962852	0.0	0.0
